Week,Articulo,Unidad de venta,Cantidad,Week Start,Week End,Week Number
2023-Week10,IVP11173,KG,1200,2023-03-06,2023-03-12,114
2023-Week10,IVP11190,KG,56,2023-03-06,2023-03-12,114
2023-Week10,IVP11220,KG,57,2023-03-06,2023-03-12,114
2023-Week10,IVP11272,KG,28,2023-03-06,2023-03-12,114
2023-Week10,IVP11275,KG,57,2023-03-06,2023-03-12,114
2023-Week10,IVP11282,KG,300,2023-03-06,2023-03-12,114
2023-Week10,IVP11346,KG,1620,2023-03-06,2023-03-12,114
2023-Week10,IVP11347,KG,28,2023-03-06,2023-03-12,114
2023-Week10,IVP11431,KG,300,2023-03-06,2023-03-12,114
2023-Week10,IVP11436,KG,300,2023-03-06,2023-03-12,114
2023-Week10,IVP11479,KG,1317,2023-03-06,2023-03-12,114
2023-Week10,IVP11497,KG,300,2023-03-06,2023-03-12,114
2023-Week10,IVP11515,KG,2700,2023-03-06,2023-03-12,114
2023-Week10,IVP11519,KG,85,2023-03-06,2023-03-12,114
2023-Week10,IVP11521,KG,28,2023-03-06,2023-03-12,114
2023-Week10,IVP11541,KG,900,2023-03-06,2023-03-12,114
2023-Week10,IVP11543,KG,456,2023-03-06,2023-03-12,114
2023-Week10,IVP11576,KG,300,2023-03-06,2023-03-12,114
2023-Week10,IVP11632,KG,7,2023-03-06,2023-03-12,114
2023-Week10,IVP11694,PZA,2,2023-03-06,2023-03-12,114
2023-Week10,IVP13011,KG,405,2023-03-06,2023-03-12,114
2023-Week10,IVP15034,KG,4500,2023-03-06,2023-03-12,114
2023-Week10,IVP15060,KG,930,2023-03-06,2023-03-12,114
2023-Week10,IVP15087,PZA,180,2023-03-06,2023-03-12,114
2023-Week10,IVP15147,KG,7,2023-03-06,2023-03-12,114
2023-Week10,IVP15149,KG,15,2023-03-06,2023-03-12,114
2023-Week10,IVP15196,KG,30,2023-03-06,2023-03-12,114
2023-Week10,IVP15243,KG,342,2023-03-06,2023-03-12,114
2023-Week10,IVP15513,KG,17,2023-03-06,2023-03-12,114
2023-Week11,IVP01020,PZA,1,2023-03-13,2023-03-19,115
2023-Week11,IVP04001,PZA,216,2023-03-13,2023-03-19,115
2023-Week11,IVP04009,PZA,180,2023-03-13,2023-03-19,115
2023-Week11,IVP04014,PZA,324,2023-03-13,2023-03-19,115
2023-Week11,IVP04015,PZA,36,2023-03-13,2023-03-19,115
2023-Week11,IVP04018,PZA,72,2023-03-13,2023-03-19,115
2023-Week11,IVP04039,PZA,145,2023-03-13,2023-03-19,115
2023-Week11,IVP07026,KG,277,2023-03-13,2023-03-19,115
2023-Week11,IVP07099,KG,7560,2023-03-13,2023-03-19,115
2023-Week11,IVP07099,PZA,18,2023-03-13,2023-03-19,115
2023-Week11,IVP07130,KG,108,2023-03-13,2023-03-19,115
2023-Week11,IVP07131,KG,1170,2023-03-13,2023-03-19,115
2023-Week11,IVP07134,KG,54,2023-03-13,2023-03-19,115
2023-Week11,IVP07144,KG,54,2023-03-13,2023-03-19,115
2023-Week11,IVP07145,KG,1620,2023-03-13,2023-03-19,115
2023-Week11,IVP07157,KG,270,2023-03-13,2023-03-19,115
2023-Week11,IVP07159,KG,810,2023-03-13,2023-03-19,115
2023-Week11,IVP07165,KG,864,2023-03-13,2023-03-19,115
2023-Week11,IVP07165,PZA,90,2023-03-13,2023-03-19,115
2023-Week11,IVP07169,KG,351,2023-03-13,2023-03-19,115
2023-Week11,IVP07174,KG,270,2023-03-13,2023-03-19,115
2023-Week11,IVP07191,KG,1,2023-03-13,2023-03-19,115
2023-Week11,IVP07201,PZA,6,2023-03-13,2023-03-19,115
2023-Week11,IVP07207,KG,1200,2023-03-13,2023-03-19,115
2023-Week11,IVP07214,KG,54,2023-03-13,2023-03-19,115
2023-Week11,IVP07219,KG,540,2023-03-13,2023-03-19,115
2023-Week11,IVP07219,PZA,54,2023-03-13,2023-03-19,115
2023-Week11,IVP07225,KG,108,2023-03-13,2023-03-19,115
2023-Week11,IVP07244,KG,81,2023-03-13,2023-03-19,115
2023-Week11,IVP07244,PZA,144,2023-03-13,2023-03-19,115
2023-Week11,IVP07258,KG,270,2023-03-13,2023-03-19,115
2023-Week11,IVP07268,KG,810,2023-03-13,2023-03-19,115
2023-Week11,IVP07274,KG,54,2023-03-13,2023-03-19,115
2023-Week11,IVP07278,PZA,127,2023-03-13,2023-03-19,115
2023-Week11,IVP07309,KG,297,2023-03-13,2023-03-19,115
2023-Week11,IVP07309,PZA,18,2023-03-13,2023-03-19,115
2023-Week11,IVP07318,KG,1080,2023-03-13,2023-03-19,115
2023-Week11,IVP07322,KG,54,2023-03-13,2023-03-19,115
2023-Week11,IVP07331,KG,1944,2023-03-13,2023-03-19,115
2023-Week11,IVP07349,KG,162,2023-03-13,2023-03-19,115
2023-Week11,IVP07382,KG,162,2023-03-13,2023-03-19,115
2023-Week11,IVP07400,KG,27,2023-03-13,2023-03-19,115
2023-Week11,IVP07405,KG,135,2023-03-13,2023-03-19,115
2023-Week11,IVP07410,KG,810,2023-03-13,2023-03-19,115
2023-Week11,IVP07412,KG,1080,2023-03-13,2023-03-19,115
2023-Week11,IVP07421,KG,3,2023-03-13,2023-03-19,115
2023-Week11,IVP07421,PZA,6,2023-03-13,2023-03-19,115
2023-Week11,IVP07436,KG,2100,2023-03-13,2023-03-19,115
2023-Week11,IVP074409,KG,270,2023-03-13,2023-03-19,115
2023-Week11,IVP07446,KG,540,2023-03-13,2023-03-19,115
2023-Week11,IVP07457,KG,27,2023-03-13,2023-03-19,115
2023-Week11,IVP07503,KG,810,2023-03-13,2023-03-19,115
2023-Week11,IVP07508,KG,1080,2023-03-13,2023-03-19,115
2023-Week11,IVP08016,KG,786,2023-03-13,2023-03-19,115
2023-Week11,IVP08017,KG,81,2023-03-13,2023-03-19,115
2023-Week11,IVP08040,KG,120,2023-03-13,2023-03-19,115
2023-Week11,IVP08045,KG,36,2023-03-13,2023-03-19,115
2023-Week11,IVP08051,KG,27,2023-03-13,2023-03-19,115
2023-Week11,IVP08056,KG,30,2023-03-13,2023-03-19,115
2023-Week11,IVP08058,KG,12,2023-03-13,2023-03-19,115
2023-Week11,IVP09009,KG,1080,2023-03-13,2023-03-19,115
2023-Week11,IVP09024,KG,285,2023-03-13,2023-03-19,115
2023-Week11,IVP09028,KG,811,2023-03-13,2023-03-19,115
2023-Week11,IVP09031,KG,600,2023-03-13,2023-03-19,115
2023-Week11,IVP10009,KG,18,2023-03-13,2023-03-19,115
2023-Week11,IVP10025,KG,990,2023-03-13,2023-03-19,115
2023-Week11,IVP11038,KG,600,2023-03-13,2023-03-19,115
2023-Week11,IVP11047,KG,28,2023-03-13,2023-03-19,115
2023-Week11,IVP11055,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP11063,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP11087,KG,114,2023-03-13,2023-03-19,115
2023-Week11,IVP11103,KG,1500,2023-03-13,2023-03-19,115
2023-Week11,IVP11117,KG,56,2023-03-13,2023-03-19,115
2023-Week11,IVP11144,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP11159,KG,57,2023-03-13,2023-03-19,115
2023-Week11,IVP11161,KG,626,2023-03-13,2023-03-19,115
2023-Week11,IVP11162,KG,309,2023-03-13,2023-03-19,115
2023-Week11,IVP11191,KG,142,2023-03-13,2023-03-19,115
2023-Week11,IVP11213,KG,312,2023-03-13,2023-03-19,115
2023-Week11,IVP11221,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP11252,KG,1500,2023-03-13,2023-03-19,115
2023-Week11,IVP11253,KG,56,2023-03-13,2023-03-19,115
2023-Week11,IVP11259,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP11274,KG,600,2023-03-13,2023-03-19,115
2023-Week11,IVP11275,KG,28,2023-03-13,2023-03-19,115
2023-Week11,IVP11280,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP11307,KG,120,2023-03-13,2023-03-19,115
2023-Week11,IVP11316,KG,900,2023-03-13,2023-03-19,115
2023-Week11,IVP11356,KG,30,2023-03-13,2023-03-19,115
2023-Week11,IVP11366,KG,36,2023-03-13,2023-03-19,115
2023-Week11,IVP11368,KG,3,2023-03-13,2023-03-19,115
2023-Week11,IVP11375,KG,312,2023-03-13,2023-03-19,115
2023-Week11,IVP11387,KG,56,2023-03-13,2023-03-19,115
2023-Week11,IVP11432,KG,1500,2023-03-13,2023-03-19,115
2023-Week11,IVP11479,KG,784,2023-03-13,2023-03-19,115
2023-Week11,IVP11501,KG,114,2023-03-13,2023-03-19,115
2023-Week11,IVP11504,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP11519,KG,85,2023-03-13,2023-03-19,115
2023-Week11,IVP11521,KG,28,2023-03-13,2023-03-19,115
2023-Week11,IVP11541,KG,903,2023-03-13,2023-03-19,115
2023-Week11,IVP11576,KG,120,2023-03-13,2023-03-19,115
2023-Week11,IVP11595,KG,2400,2023-03-13,2023-03-19,115
2023-Week11,IVP11600,KG,750,2023-03-13,2023-03-19,115
2023-Week11,IVP11694,PZA,28,2023-03-13,2023-03-19,115
2023-Week11,IVP14005,KG,224,2023-03-13,2023-03-19,115
2023-Week11,IVP15020,KG,57,2023-03-13,2023-03-19,115
2023-Week11,IVP15023,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP15042,KG,1800,2023-03-13,2023-03-19,115
2023-Week11,IVP15060,KG,600,2023-03-13,2023-03-19,115
2023-Week11,IVP15062,KG,300,2023-03-13,2023-03-19,115
2023-Week11,IVP15064,KG,328,2023-03-13,2023-03-19,115
2023-Week11,IVP15125,KG,210,2023-03-13,2023-03-19,115
2023-Week11,IVP15129,KG,30,2023-03-13,2023-03-19,115
2023-Week11,IVP15243,KG,312,2023-03-13,2023-03-19,115
2023-Week11,IVP99038,PZA,3,2023-03-13,2023-03-19,115
2023-Week11,IVP99387,PZA,3,2023-03-13,2023-03-19,115
2023-Week12,IVP01020,PZA,3,2023-03-20,2023-03-26,116
2023-Week12,IVP04001,PZA,442,2023-03-20,2023-03-26,116
2023-Week12,IVP04009,PZA,360,2023-03-20,2023-03-26,116
2023-Week12,IVP04014,PZA,39,2023-03-20,2023-03-26,116
2023-Week12,IVP04018,PZA,108,2023-03-20,2023-03-26,116
2023-Week12,IVP04020,PZA,180,2023-03-20,2023-03-26,116
2023-Week12,IVP04039,PZA,381,2023-03-20,2023-03-26,116
2023-Week12,IVP07021,KG,1080,2023-03-20,2023-03-26,116
2023-Week12,IVP07025,KG,270,2023-03-20,2023-03-26,116
2023-Week12,IVP07077,KG,6,2023-03-20,2023-03-26,116
2023-Week12,IVP07082,KG,3,2023-03-20,2023-03-26,116
2023-Week12,IVP07085,KG,4320,2023-03-20,2023-03-26,116
2023-Week12,IVP07085,PZA,36,2023-03-20,2023-03-26,116
2023-Week12,IVP07094,KG,18540,2023-03-20,2023-03-26,116
2023-Week12,IVP07099,KG,6480,2023-03-20,2023-03-26,116
2023-Week12,IVP07105,KG,108,2023-03-20,2023-03-26,116
2023-Week12,IVP07114,KG,12,2023-03-20,2023-03-26,116
2023-Week12,IVP07119,KG,1,2023-03-20,2023-03-26,116
2023-Week12,IVP07130,KG,216,2023-03-20,2023-03-26,116
2023-Week12,IVP07131,KG,2187,2023-03-20,2023-03-26,116
2023-Week12,IVP07141,KG,27,2023-03-20,2023-03-26,116
2023-Week12,IVP07157,KG,4860,2023-03-20,2023-03-26,116
2023-Week12,IVP07165,KG,351,2023-03-20,2023-03-26,116
2023-Week12,IVP07165,PZA,90,2023-03-20,2023-03-26,116
2023-Week12,IVP07169,KG,594,2023-03-20,2023-03-26,116
2023-Week12,IVP07170,KG,108,2023-03-20,2023-03-26,116
2023-Week12,IVP07174,PZA,90,2023-03-20,2023-03-26,116
2023-Week12,IVP07189,KG,27,2023-03-20,2023-03-26,116
2023-Week12,IVP07207,KG,1647,2023-03-20,2023-03-26,116
2023-Week12,IVP07214,KG,216,2023-03-20,2023-03-26,116
2023-Week12,IVP07215,KG,81,2023-03-20,2023-03-26,116
2023-Week12,IVP07218,KG,12,2023-03-20,2023-03-26,116
2023-Week12,IVP07225,KG,108,2023-03-20,2023-03-26,116
2023-Week12,IVP07243,KG,32,2023-03-20,2023-03-26,116
2023-Week12,IVP07261,KG,1350,2023-03-20,2023-03-26,116
2023-Week12,IVP07264,KG,3240,2023-03-20,2023-03-26,116
2023-Week12,IVP07278,KG,216,2023-03-20,2023-03-26,116
2023-Week12,IVP07294,KG,1086,2023-03-20,2023-03-26,116
2023-Week12,IVP07303,KG,108,2023-03-20,2023-03-26,116
2023-Week12,IVP07304,KG,1350,2023-03-20,2023-03-26,116
2023-Week12,IVP07306,KG,810,2023-03-20,2023-03-26,116
2023-Week12,IVP07307,KG,108,2023-03-20,2023-03-26,116
2023-Week12,IVP07314,KG,6,2023-03-20,2023-03-26,116
2023-Week12,IVP07322,KG,135,2023-03-20,2023-03-26,116
2023-Week12,IVP07331,KG,1809,2023-03-20,2023-03-26,116
2023-Week12,IVP07341,KG,1320,2023-03-20,2023-03-26,116
2023-Week12,IVP07361,KG,121,2023-03-20,2023-03-26,116
2023-Week12,IVP07378,KG,6,2023-03-20,2023-03-26,116
2023-Week12,IVP07382,KG,108,2023-03-20,2023-03-26,116
2023-Week12,IVP07384,KG,6,2023-03-20,2023-03-26,116
2023-Week12,IVP07411,KG,81,2023-03-20,2023-03-26,116
2023-Week12,IVP07452,KG,5509,2023-03-20,2023-03-26,116
2023-Week12,IVP07463,KG,6,2023-03-20,2023-03-26,116
2023-Week12,IVP07481,KG,54,2023-03-20,2023-03-26,116
2023-Week12,IVP07482,KG,36,2023-03-20,2023-03-26,116
2023-Week12,IVP07520,KG,810,2023-03-20,2023-03-26,116
2023-Week12,IVP07549,KG,810,2023-03-20,2023-03-26,116
2023-Week12,IVP07557,KG,1620,2023-03-20,2023-03-26,116
2023-Week12,IVP08003,KG,102,2023-03-20,2023-03-26,116
2023-Week12,IVP08007,KG,60,2023-03-20,2023-03-26,116
2023-Week12,IVP08026,KG,120,2023-03-20,2023-03-26,116
2023-Week12,IVP09028,KG,270,2023-03-20,2023-03-26,116
2023-Week12,IVP09076,KG,1620,2023-03-20,2023-03-26,116
2023-Week12,IVP10002,PZA,19,2023-03-20,2023-03-26,116
2023-Week12,IVP10005,KG,60,2023-03-20,2023-03-26,116
2023-Week12,IVP10025,KG,1297,2023-03-20,2023-03-26,116
2023-Week12,IVP10032,KG,600,2023-03-20,2023-03-26,116
2023-Week12,IVP11081,KG,712,2023-03-20,2023-03-26,116
2023-Week12,IVP11090,KG,85,2023-03-20,2023-03-26,116
2023-Week12,IVP11092,KG,85,2023-03-20,2023-03-26,116
2023-Week12,IVP11102,KG,624,2023-03-20,2023-03-26,116
2023-Week12,IVP11112,KG,7,2023-03-20,2023-03-26,116
2023-Week12,IVP11115,KG,57,2023-03-20,2023-03-26,116
2023-Week12,IVP11143,KG,57,2023-03-20,2023-03-26,116
2023-Week12,IVP11146,KG,57,2023-03-20,2023-03-26,116
2023-Week12,IVP11158,KG,57,2023-03-20,2023-03-26,116
2023-Week12,IVP11159,KG,199,2023-03-20,2023-03-26,116
2023-Week12,IVP11162,KG,4,2023-03-20,2023-03-26,116
2023-Week12,IVP11170,KG,312,2023-03-20,2023-03-26,116
2023-Week12,IVP11190,KG,28,2023-03-20,2023-03-26,116
2023-Week12,IVP11253,KG,85,2023-03-20,2023-03-26,116
2023-Week12,IVP11298,KG,28,2023-03-20,2023-03-26,116
2023-Week12,IVP11345,KG,28,2023-03-20,2023-03-26,116
2023-Week12,IVP11356,KG,180,2023-03-20,2023-03-26,116
2023-Week12,IVP11365,KG,57,2023-03-20,2023-03-26,116
2023-Week12,IVP11368,KG,1200,2023-03-20,2023-03-26,116
2023-Week12,IVP11430,KG,4,2023-03-20,2023-03-26,116
2023-Week12,IVP11479,KG,714,2023-03-20,2023-03-26,116
2023-Week12,IVP11519,KG,7,2023-03-20,2023-03-26,116
2023-Week12,IVP11576,KG,750,2023-03-20,2023-03-26,116
2023-Week12,IVP11586,KG,274,2023-03-20,2023-03-26,116
2023-Week12,IVP11617,KG,19200,2023-03-20,2023-03-26,116
2023-Week12,IVP11688,KG,216,2023-03-20,2023-03-26,116
2023-Week12,IVP11694,PZA,3,2023-03-20,2023-03-26,116
2023-Week12,IVP13011,KG,1620,2023-03-20,2023-03-26,116
2023-Week12,IVP15060,KG,600,2023-03-20,2023-03-26,116
2023-Week12,IVP15062,KG,300,2023-03-20,2023-03-26,116
2023-Week12,IVP15086,KG,67,2023-03-20,2023-03-26,116
2023-Week12,IVP15087,PZA,151,2023-03-20,2023-03-26,116
2023-Week12,IVP15107,KG,7,2023-03-20,2023-03-26,116
2023-Week12,IVP15114,KG,7,2023-03-20,2023-03-26,116
2023-Week12,IVP15123,KG,7,2023-03-20,2023-03-26,116
2023-Week12,IVP15132,KG,15,2023-03-20,2023-03-26,116
2023-Week12,IVP15148,KG,3,2023-03-20,2023-03-26,116
2023-Week12,IVP15152,KG,15,2023-03-20,2023-03-26,116
2023-Week12,IVP15153,KG,15,2023-03-20,2023-03-26,116
2023-Week12,IVP15165,KG,3,2023-03-20,2023-03-26,116
2023-Week12,IVP15168,KG,600,2023-03-20,2023-03-26,116
2023-Week12,IVP15196,KG,300,2023-03-20,2023-03-26,116
2023-Week12,IVP15212,KG,15,2023-03-20,2023-03-26,116
2023-Week12,IVP15235,KG,3,2023-03-20,2023-03-26,116
2023-Week12,IVP15245,KG,15,2023-03-20,2023-03-26,116
2023-Week12,IVP15248,KG,300,2023-03-20,2023-03-26,116
2023-Week12,IVP99023,PZA,1,2023-03-20,2023-03-26,116
2023-Week12,IVP99147,PZA,1,2023-03-20,2023-03-26,116
2023-Week12,IVP99416,PZA,1,2023-03-20,2023-03-26,116
2023-Week13,IVP01012,KG,3,2023-03-27,2023-04-02,117
2023-Week13,IVP04001,PZA,18,2023-03-27,2023-04-02,117
2023-Week13,IVP04009,PZA,612,2023-03-27,2023-04-02,117
2023-Week13,IVP04014,PZA,18,2023-03-27,2023-04-02,117
2023-Week13,IVP04022,PZA,1,2023-03-27,2023-04-02,117
2023-Week13,IVP04039,PZA,281,2023-03-27,2023-04-02,117
2023-Week13,IVP07042,KG,270,2023-03-27,2023-04-02,117
2023-Week13,IVP07052,KG,108,2023-03-27,2023-04-02,117
2023-Week13,IVP07072,KG,270,2023-03-27,2023-04-02,117
2023-Week13,IVP07076,KG,54,2023-03-27,2023-04-02,117
2023-Week13,IVP07077,KG,4,2023-03-27,2023-04-02,117
2023-Week13,IVP07082,KG,4,2023-03-27,2023-04-02,117
2023-Week13,IVP07094,KG,5400,2023-03-27,2023-04-02,117
2023-Week13,IVP07099,KG,7020,2023-03-27,2023-04-02,117
2023-Week13,IVP07123,KG,270,2023-03-27,2023-04-02,117
2023-Week13,IVP07130,KG,3600,2023-03-27,2023-04-02,117
2023-Week13,IVP07131,KG,1500,2023-03-27,2023-04-02,117
2023-Week13,IVP07133,KG,486,2023-03-27,2023-04-02,117
2023-Week13,IVP07165,KG,1080,2023-03-27,2023-04-02,117
2023-Week13,IVP07165,PZA,18,2023-03-27,2023-04-02,117
2023-Week13,IVP07169,KG,1944,2023-03-27,2023-04-02,117
2023-Week13,IVP07174,KG,300,2023-03-27,2023-04-02,117
2023-Week13,IVP07191,KG,54,2023-03-27,2023-04-02,117
2023-Week13,IVP07193,KG,27,2023-03-27,2023-04-02,117
2023-Week13,IVP07201,KG,135,2023-03-27,2023-04-02,117
2023-Week13,IVP07207,KG,1620,2023-03-27,2023-04-02,117
2023-Week13,IVP07222,KG,81,2023-03-27,2023-04-02,117
2023-Week13,IVP07225,KG,108,2023-03-27,2023-04-02,117
2023-Week13,IVP07231,KG,81,2023-03-27,2023-04-02,117
2023-Week13,IVP07244,KG,81,2023-03-27,2023-04-02,117
2023-Week13,IVP07244,PZA,576,2023-03-27,2023-04-02,117
2023-Week13,IVP07264,KG,1080,2023-03-27,2023-04-02,117
2023-Week13,IVP07267,KG,54,2023-03-27,2023-04-02,117
2023-Week13,IVP07278,PZA,432,2023-03-27,2023-04-02,117
2023-Week13,IVP07292,KG,22,2023-03-27,2023-04-02,117
2023-Week13,IVP07294,KG,12033,2023-03-27,2023-04-02,117
2023-Week13,IVP07306,KG,810,2023-03-27,2023-04-02,117
2023-Week13,IVP07309,KG,540,2023-03-27,2023-04-02,117
2023-Week13,IVP07331,KG,27,2023-03-27,2023-04-02,117
2023-Week13,IVP07335,KG,81,2023-03-27,2023-04-02,117
2023-Week13,IVP07372,KG,6,2023-03-27,2023-04-02,117
2023-Week13,IVP07378,KG,1809,2023-03-27,2023-04-02,117
2023-Week13,IVP07384,KG,135,2023-03-27,2023-04-02,117
2023-Week13,IVP07410,KG,810,2023-03-27,2023-04-02,117
2023-Week13,IVP07412,KG,27,2023-03-27,2023-04-02,117
2023-Week13,IVP07413,KG,27,2023-03-27,2023-04-02,117
2023-Week13,IVP07426,KG,27,2023-03-27,2023-04-02,117
2023-Week13,IVP07428,KG,27,2023-03-27,2023-04-02,117
2023-Week13,IVP07429,KG,27,2023-03-27,2023-04-02,117
2023-Week13,IVP07445,KG,1080,2023-03-27,2023-04-02,117
2023-Week13,IVP07446,KG,3267,2023-03-27,2023-04-02,117
2023-Week13,IVP07452,KG,31,2023-03-27,2023-04-02,117
2023-Week13,IVP07457,KG,27,2023-03-27,2023-04-02,117
2023-Week13,IVP07480,KG,1350,2023-03-27,2023-04-02,117
2023-Week13,IVP07489,KG,1,2023-03-27,2023-04-02,117
2023-Week13,IVP07489,PZA,3,2023-03-27,2023-04-02,117
2023-Week13,IVP07497,KG,450,2023-03-27,2023-04-02,117
2023-Week13,IVP07497,PZA,18,2023-03-27,2023-04-02,117
2023-Week13,IVP07508,KG,2700,2023-03-27,2023-04-02,117
2023-Week13,IVP07549,KG,54,2023-03-27,2023-04-02,117
2023-Week13,IVP08003,KG,4,2023-03-27,2023-04-02,117
2023-Week13,IVP08003,PZA,1,2023-03-27,2023-04-02,117
2023-Week13,IVP08016,KG,840,2023-03-27,2023-04-02,117
2023-Week13,IVP08038,KG,324,2023-03-27,2023-04-02,117
2023-Week13,IVP08042,KG,150,2023-03-27,2023-04-02,117
2023-Week13,IVP08047,KG,108,2023-03-27,2023-04-02,117
2023-Week13,IVP08051,KG,189,2023-03-27,2023-04-02,117
2023-Week13,IVP09009,KG,5130,2023-03-27,2023-04-02,117
2023-Week13,IVP09028,KG,810,2023-03-27,2023-04-02,117
2023-Week13,IVP10002,PZA,1,2023-03-27,2023-04-02,117
2023-Week13,IVP10011,KG,81,2023-03-27,2023-04-02,117
2023-Week13,IVP10025,KG,480,2023-03-27,2023-04-02,117
2023-Week13,IVP11055,KG,300,2023-03-27,2023-04-02,117
2023-Week13,IVP11058,KG,300,2023-03-27,2023-04-02,117
2023-Week13,IVP11063,KG,56,2023-03-27,2023-04-02,117
2023-Week13,IVP11080,KG,312,2023-03-27,2023-04-02,117
2023-Week13,IVP11081,KG,56,2023-03-27,2023-04-02,117
2023-Week13,IVP11085,KG,600,2023-03-27,2023-04-02,117
2023-Week13,IVP11090,KG,28,2023-03-27,2023-04-02,117
2023-Week13,IVP11113,KG,300,2023-03-27,2023-04-02,117
2023-Week13,IVP11115,KG,300,2023-03-27,2023-04-02,117
2023-Week13,IVP11144,KG,322,2023-03-27,2023-04-02,117
2023-Week13,IVP11158,KG,170,2023-03-27,2023-04-02,117
2023-Week13,IVP11158T,KG,1500,2023-03-27,2023-04-02,117
2023-Week13,IVP11159,KG,1514,2023-03-27,2023-04-02,117
2023-Week13,IVP11160T,KG,1500,2023-03-27,2023-04-02,117
2023-Week13,IVP11162,KG,2100,2023-03-27,2023-04-02,117
2023-Week13,IVP11252,KG,56,2023-03-27,2023-04-02,117
2023-Week13,IVP11253,KG,1800,2023-03-27,2023-04-02,117
2023-Week13,IVP11262,KG,57,2023-03-27,2023-04-02,117
2023-Week13,IVP11274,KG,142,2023-03-27,2023-04-02,117
2023-Week13,IVP11282,KG,300,2023-03-27,2023-04-02,117
2023-Week13,IVP11347,KG,57,2023-03-27,2023-04-02,117
2023-Week13,IVP11365,KG,600,2023-03-27,2023-04-02,117
2023-Week13,IVP11375,KG,936,2023-03-27,2023-04-02,117
2023-Week13,IVP11419,KG,652,2023-03-27,2023-04-02,117
2023-Week13,IVP11479,KG,634,2023-03-27,2023-04-02,117
2023-Week13,IVP11511,KG,4,2023-03-27,2023-04-02,117
2023-Week13,IVP11519,KG,85,2023-03-27,2023-04-02,117
2023-Week13,IVP11530,KG,900,2023-03-27,2023-04-02,117
2023-Week13,IVP11562,KG,342,2023-03-27,2023-04-02,117
2023-Week13,IVP11586,KG,1800,2023-03-27,2023-04-02,117
2023-Week13,IVP11661,KG,28,2023-03-27,2023-04-02,117
2023-Week13,IVP11666,KG,1500,2023-03-27,2023-04-02,117
2023-Week13,IVP11672,KG,1500,2023-03-27,2023-04-02,117
2023-Week13,IVP11694,PZA,5,2023-03-27,2023-04-02,117
2023-Week13,IVP14005,KG,224,2023-03-27,2023-04-02,117
2023-Week13,IVP15060,KG,900,2023-03-27,2023-04-02,117
2023-Week13,IVP15062,KG,6,2023-03-27,2023-04-02,117
2023-Week13,IVP15087,PZA,108,2023-03-27,2023-04-02,117
2023-Week13,IVP15107,KG,120,2023-03-27,2023-04-02,117
2023-Week13,IVP15125,KG,60,2023-03-27,2023-04-02,117
2023-Week13,IVP15129,KG,30,2023-03-27,2023-04-02,117
2023-Week13,IVP15232,KG,6,2023-03-27,2023-04-02,117
2023-Week13,IVP99004,KG,54,2023-03-27,2023-04-02,117
2023-Week14,IVP01020,PZA,7,2023-04-03,2023-04-09,118
2023-Week14,IVP04009,PZA,18,2023-04-03,2023-04-09,118
2023-Week14,IVP04039,PZA,168,2023-04-03,2023-04-09,118
2023-Week14,IVP07025,KG,540,2023-04-03,2023-04-09,118
2023-Week14,IVP07130,KG,4,2023-04-03,2023-04-09,118
2023-Week14,IVP07134,KG,3,2023-04-03,2023-04-09,118
2023-Week14,IVP07165,KG,135,2023-04-03,2023-04-09,118
2023-Week14,IVP07165,PZA,90,2023-04-03,2023-04-09,118
2023-Week14,IVP07169,KG,3240,2023-04-03,2023-04-09,118
2023-Week14,IVP07176,KG,27,2023-04-03,2023-04-09,118
2023-Week14,IVP07215,KG,270,2023-04-03,2023-04-09,118
2023-Week14,IVP07264,KG,1080,2023-04-03,2023-04-09,118
2023-Week14,IVP07267,KG,540,2023-04-03,2023-04-09,118
2023-Week14,IVP07274,KG,54,2023-04-03,2023-04-09,118
2023-Week14,IVP07293,KG,5400,2023-04-03,2023-04-09,118
2023-Week14,IVP07304,KG,270,2023-04-03,2023-04-09,118
2023-Week14,IVP07309,KG,54,2023-04-03,2023-04-09,118
2023-Week14,IVP07326,KG,54,2023-04-03,2023-04-09,118
2023-Week14,IVP07331,KG,1080,2023-04-03,2023-04-09,118
2023-Week14,IVP07331,PZA,18,2023-04-03,2023-04-09,118
2023-Week14,IVP07378,KG,378,2023-04-03,2023-04-09,118
2023-Week14,IVP07382,KG,1,2023-04-03,2023-04-09,118
2023-Week14,IVP08007,KG,90,2023-04-03,2023-04-09,118
2023-Week14,IVP08016,KG,270,2023-04-03,2023-04-09,118
2023-Week14,IVP08040,KG,60,2023-04-03,2023-04-09,118
2023-Week14,IVP09009,KG,1080,2023-04-03,2023-04-09,118
2023-Week14,IVP09022,KG,300,2023-04-03,2023-04-09,118
2023-Week14,IVP09028,KG,540,2023-04-03,2023-04-09,118
2023-Week14,IVP09035,KG,2250,2023-04-03,2023-04-09,118
2023-Week14,IVP09036,KG,1080,2023-04-03,2023-04-09,118
