Week,Articulo,Unidad de venta,Segmento Cliente,Creacion Orden de Venta,Cantidad,Week Start,Week End
2023-Week19,IVP07219,KG,Subsidiarias,2023-05-12,540,2023-05-08,2023-05-14
2023-Week19,IVP07223,KG,Genericos,2023-05-11,270,2023-05-08,2023-05-14
2023-Week19,IVP07225,KG,Polimeros,2023-05-09,108,2023-05-08,2023-05-14
2023-Week19,IVP07229,KG,Aceros,2023-05-08,540,2023-05-08,2023-05-14
2023-Week19,IVP07231,KG,Subsidiarias,2023-05-09,810,2023-05-08,2023-05-14
2023-Week19,IVP07231,KG,Subsidiarias,2023-05-12,540,2023-05-08,2023-05-14
2023-Week19,IVP07243,KG,Aceros,2023-05-09,1,2023-05-08,2023-05-14
2023-Week19,IVP07244,KG,Distribuidor,2023-05-11,81,2023-05-08,2023-05-14
2023-Week19,IVP07256,KG,Subsidiarias,2023-05-12,810,2023-05-08,2023-05-14
2023-Week19,IVP07259,KG,Subsidiarias,2023-05-09,1080,2023-05-08,2023-05-14
2023-Week19,IVP07304,KG,Aceros,2023-05-11,2100,2023-05-08,2023-05-14
2023-Week19,IVP07306,KG,Aceros,2023-05-12,216,2023-05-08,2023-05-14
2023-Week19,IVP07318,KG,Subsidiarias,2023-05-09,1080,2023-05-08,2023-05-14
2023-Week19,IVP07318,KG,Subsidiarias,2023-05-12,540,2023-05-08,2023-05-14
2023-Week19,IVP07322,KG,Alimentos y farmaceutica,2023-05-09,3,2023-05-08,2023-05-14
2023-Week19,IVP07322,PZA,Distribuidor,2023-05-10,90,2023-05-08,2023-05-14
2023-Week19,IVP07331,KG,Alimentos y farmaceutica,2023-05-08,1,2023-05-08,2023-05-14
2023-Week19,IVP07349,KG,Distribuidor,2023-05-11,27,2023-05-08,2023-05-14
2023-Week19,IVP07384,KG,Subsidiarias,2023-05-12,540,2023-05-08,2023-05-14
2023-Week19,IVP07386,KG,Subsidiarias,2023-05-09,1080,2023-05-08,2023-05-14
2023-Week19,IVP07387,KG,Alimentos y farmaceutica,2023-05-09,81,2023-05-08,2023-05-14
2023-Week19,IVP07387,KG,Distribuidor,2023-05-11,81,2023-05-08,2023-05-14
2023-Week19,IVP07394,KG,Subsidiarias,2023-05-12,270,2023-05-08,2023-05-14
2023-Week19,IVP07398,KG,Aceros,2023-05-09,540,2023-05-08,2023-05-14
2023-Week19,IVP07412,KG,Metal Mecanica,2023-05-12,81,2023-05-08,2023-05-14
2023-Week19,IVP07412,KG,Subsidiarias,2023-05-09,1080,2023-05-08,2023-05-14
2023-Week19,IVP07412,KG,Subsidiarias,2023-05-12,1080,2023-05-08,2023-05-14
2023-Week19,IVP07437,KG,Aceros,2023-05-12,108,2023-05-08,2023-05-14
2023-Week19,IVP07445,KG,Aceros,2023-05-10,1890,2023-05-08,2023-05-14
2023-Week19,IVP07445,KG,Aceros,2023-05-11,540,2023-05-08,2023-05-14
2023-Week19,IVP07460,KG,Subsidiarias,2023-05-09,540,2023-05-08,2023-05-14
2023-Week19,IVP07460,KG,Subsidiarias,2023-05-12,540,2023-05-08,2023-05-14
2023-Week19,IVP07480,KG,Alimentos y farmaceutica,2023-05-09,81,2023-05-08,2023-05-14
2023-Week19,IVP07520,KG,Distribuidor,2023-05-08,204,2023-05-08,2023-05-14
2023-Week19,IVP07528,KG,Metal Mecanica,2023-05-09,48,2023-05-08,2023-05-14
2023-Week19,IVP07529,PZA,Aceros,2023-05-11,150,2023-05-08,2023-05-14
2023-Week19,IVP08007,KG,Aceros,2023-05-09,6,2023-05-08,2023-05-14
2023-Week19,IVP08007,KG,Aceros,2023-05-11,90,2023-05-08,2023-05-14
2023-Week19,IVP08034,KG,Aceros,2023-05-10,30,2023-05-08,2023-05-14
2023-Week19,IVP09009,KG,Metal Mecanica,2023-05-08,540,2023-05-08,2023-05-14
2023-Week19,IVP09022,L,Metal Mecanica,2023-05-08,300,2023-05-08,2023-05-14
2023-Week19,IVP09023,L,Metal Mecanica,2023-05-08,300,2023-05-08,2023-05-14
2023-Week19,IVP09028,KG,Metal Mecanica,2023-05-08,810,2023-05-08,2023-05-14
2023-Week19,IVP09031,KG,Metal Mecanica,2023-05-11,600,2023-05-08,2023-05-14
2023-Week19,IVP10005,KG,Metal Mecanica,2023-05-09,60,2023-05-08,2023-05-14
2023-Week19,IVP10025,KG,Distribuidor,2023-05-10,4800,2023-05-08,2023-05-14
2023-Week19,IVP10025,KG,Metal Mecanica,2023-05-08,6,2023-05-08,2023-05-14
2023-Week19,IVP11026,L,Distribuidor,2023-05-12,3,2023-05-08,2023-05-14
2023-Week19,IVP11027,L,Subsidiarias,2023-05-09,900,2023-05-08,2023-05-14
2023-Week19,IVP11028,L,Distribuidor,2023-05-08,118,2023-05-08,2023-05-14
2023-Week19,IVP11030,L,Ceramica,2023-05-12,114,2023-05-08,2023-05-14
2023-Week19,IVP11031,L,Genericos,2023-05-08,300,2023-05-08,2023-05-14
2023-Week19,IVP11047,L,Distribuidor,2023-05-08,28,2023-05-08,2023-05-14
2023-Week19,IVP11047,L,Distribuidor,2023-05-09,28,2023-05-08,2023-05-14
2023-Week19,IVP11055,L,Distribuidor,2023-05-12,142,2023-05-08,2023-05-14
2023-Week19,IVP11057,L,Subsidiarias,2023-05-09,1500,2023-05-08,2023-05-14
2023-Week19,IVP11060,L,Alimentos y farmaceutica,2023-05-09,142,2023-05-08,2023-05-14
2023-Week19,IVP11080,L,Aceros,2023-05-11,624,2023-05-08,2023-05-14
2023-Week19,IVP11080,L,Distribuidor,2023-05-08,300,2023-05-08,2023-05-14
2023-Week19,IVP11083,L,Alimentos y farmaceutica,2023-05-12,600,2023-05-08,2023-05-14
2023-Week19,IVP11083,L,Distribuidor,2023-05-08,28,2023-05-08,2023-05-14
2023-Week19,IVP11085,L,Alimentos y farmaceutica,2023-05-12,300,2023-05-08,2023-05-14
2023-Week19,IVP11092,L,Subsidiarias,2023-05-09,600,2023-05-08,2023-05-14
2023-Week19,IVP11113,L,Intercompanias,2023-05-10,300,2023-05-08,2023-05-14
2023-Week19,IVP11115,L,Subsidiarias,2023-05-09,600,2023-05-08,2023-05-14
2023-Week19,IVP11137,L,Genericos,2023-05-11,300,2023-05-08,2023-05-14
2023-Week19,IVP11158T,L,Subsidiarias,2023-05-12,1500,2023-05-08,2023-05-14
2023-Week19,IVP11159,L,Alimentos y farmaceutica,2023-05-12,199,2023-05-08,2023-05-14
2023-Week19,IVP11159,L,Distribuidor,2023-05-08,142,2023-05-08,2023-05-14
2023-Week19,IVP11159,L,Subsidiarias,2023-05-12,1500,2023-05-08,2023-05-14
2023-Week19,IVP11161,L,Distribuidor,2023-05-08,57,2023-05-08,2023-05-14
2023-Week19,IVP11162,L,Alimentos y farmaceutica,2023-05-09,4,2023-05-08,2023-05-14
2023-Week19,IVP11162,L,Alimentos y farmaceutica,2023-05-12,57,2023-05-08,2023-05-14
2023-Week19,IVP11162,L,Distribuidor,2023-05-10,854,2023-05-08,2023-05-14
2023-Week19,IVP11190,L,Aceros,2023-05-12,85,2023-05-08,2023-05-14
2023-Week19,IVP11221,L,Distribuidor,2023-05-11,300,2023-05-08,2023-05-14
2023-Week19,IVP11252,L,Distribuidor,2023-05-11,300,2023-05-08,2023-05-14
2023-Week19,IVP11259,L,Subsidiarias,2023-05-09,600,2023-05-08,2023-05-14
2023-Week19,IVP11280,L,Distribuidor,2023-05-11,1200,2023-05-08,2023-05-14
2023-Week19,IVP11280,L,Subsidiarias,2023-05-09,1500,2023-05-08,2023-05-14
2023-Week19,IVP11282,L,Minas,2023-05-08,300,2023-05-08,2023-05-14
2023-Week19,IVP11299,L,Subsidiarias,2023-05-09,1500,2023-05-08,2023-05-14
2023-Week19,IVP11307,L,Distribuidor,2023-05-08,30,2023-05-08,2023-05-14
2023-Week19,IVP11307,L,Intercompanias,2023-05-09,240,2023-05-08,2023-05-14
2023-Week19,IVP11312,L,Cemento,2023-05-11,28,2023-05-08,2023-05-14
2023-Week19,IVP11347,L,Distribuidor,2023-05-08,57,2023-05-08,2023-05-14
2023-Week19,IVP11368,L,Subsidiarias,2023-05-12,3,2023-05-08,2023-05-14
2023-Week19,IVP11387,L,Distribuidor,2023-05-08,57,2023-05-08,2023-05-14
2023-Week19,IVP11390,L,Distribuidor,2023-05-10,171,2023-05-08,2023-05-14
2023-Week19,IVP11400,L,Subsidiarias,2023-05-09,600,2023-05-08,2023-05-14
2023-Week19,IVP11400,L,Subsidiarias,2023-05-12,600,2023-05-08,2023-05-14
2023-Week19,IVP11419,L,Distribuidor,2023-05-10,1620,2023-05-08,2023-05-14
2023-Week19,IVP11428,L,Subsidiarias,2023-05-09,300,2023-05-08,2023-05-14
2023-Week19,IVP11431,L,Subsidiarias,2023-05-09,1500,2023-05-08,2023-05-14
2023-Week19,IVP11450,L,Subsidiarias,2023-05-09,1500,2023-05-08,2023-05-14
2023-Week19,IVP11464,L,Subsidiarias,2023-05-12,600,2023-05-08,2023-05-14
2023-Week19,IVP11479,L,Metal Mecanica,2023-05-08,600,2023-05-08,2023-05-14
2023-Week19,IVP11479,L,Metal Mecanica,2023-05-12,114,2023-05-08,2023-05-14
2023-Week19,IVP11501,L,Metal Mecanica,2023-05-09,228,2023-05-08,2023-05-14
2023-Week19,IVP11501,L,Subsidiarias,2023-05-09,600,2023-05-08,2023-05-14
2023-Week19,IVP11501,L,Subsidiarias,2023-05-12,600,2023-05-08,2023-05-14
2023-Week19,IVP11519,L,Metal Mecanica,2023-05-09,85,2023-05-08,2023-05-14
2023-Week19,IVP11576,L,Alimentos y farmaceutica,2023-05-09,300,2023-05-08,2023-05-14
2023-Week19,IVP11576,L,Alimentos y farmaceutica,2023-05-11,150,2023-05-08,2023-05-14
2023-Week19,IVP11620,L,Automotriz,2023-05-09,57,2023-05-08,2023-05-14
2023-Week19,IVP11633,L,Genericos,2023-05-09,2400,2023-05-08,2023-05-14
2023-Week19,IVP11663,L,Metal Mecanica,2023-05-09,6,2023-05-08,2023-05-14
2023-Week19,IVP11671,L,Subsidiarias,2023-05-09,1500,2023-05-08,2023-05-14
2023-Week19,IVP11694,PZA,Genericos,2023-05-08,19,2023-05-08,2023-05-14
2023-Week19,IVP11694,PZA,Genericos,2023-05-12,4,2023-05-08,2023-05-14
2023-Week19,IVP11712,L,Subsidiarias,2023-05-12,600,2023-05-08,2023-05-14
2023-Week19,IVP14003,KG,Automotriz,2023-05-10,1,2023-05-08,2023-05-14
2023-Week19,IVP14005,KG,Automotriz,2023-05-11,37,2023-05-08,2023-05-14
2023-Week19,IVP15060,KG,Automotriz,2023-05-08,600,2023-05-08,2023-05-14
2023-Week19,IVP15087,PZA,Polimeros,2023-05-12,54,2023-05-08,2023-05-14
2023-Week19,IVP15129,L,Polimeros,2023-05-09,30,2023-05-08,2023-05-14
2023-Week19,IVP99004,KG,Distribuidor,2023-05-12,540,2023-05-08,2023-05-14
2023-Week19,IVP99038,PZA,Automotriz,2023-05-09,6,2023-05-08,2023-05-14
2023-Week19,IVP99104,PZA,Distribuidor,2023-05-08,1,2023-05-08,2023-05-14
2023-Week20,IVP01020,PZA,Genericos,2023-05-15,1,2023-05-15,2023-05-21
2023-Week20,IVP04001,PZA,Aceros,2023-05-18,64,2023-05-15,2023-05-21
2023-Week20,IVP04001,PZA,Aceros,2023-05-19,18,2023-05-15,2023-05-21
2023-Week20,IVP04001,PZA,Distribuidor,2023-05-18,180,2023-05-15,2023-05-21
2023-Week20,IVP04001,PZA,Metal Mecanica,2023-05-17,36,2023-05-15,2023-05-21
2023-Week20,IVP04009,PZA,Alimentos y farmaceutica,2023-05-17,18,2023-05-15,2023-05-21
2023-Week20,IVP04014,PZA,Distribuidor,2023-05-18,324,2023-05-15,2023-05-21
2023-Week20,IVP04018,PZA,Distribuidor,2023-05-16,36,2023-05-15,2023-05-21
2023-Week20,IVP04022,PZA,Aceros,2023-05-17,1,2023-05-15,2023-05-21
2023-Week20,IVP04039,PZA,Genericos,2023-05-15,1,2023-05-15,2023-05-21
2023-Week20,IVP04039,PZA,Genericos,2023-05-16,18,2023-05-15,2023-05-21
2023-Week20,IVP04039,PZA,Genericos,2023-05-17,1,2023-05-15,2023-05-21
2023-Week20,IVP04039,PZA,Genericos,2023-05-18,18,2023-05-15,2023-05-21
2023-Week20,IVP07025,KG,Aceros,2023-05-17,270,2023-05-15,2023-05-21
2023-Week20,IVP07068,KG,Aceros,2023-05-17,270,2023-05-15,2023-05-21
2023-Week20,IVP07083,KG,Aceros,2023-05-18,27,2023-05-15,2023-05-21
2023-Week20,IVP07085,KG,Aceros,2023-05-17,2700,2023-05-15,2023-05-21
2023-Week20,IVP07094,KG,Aceros,2023-05-16,5400,2023-05-15,2023-05-21
2023-Week20,IVP07105,KG,Minas,2023-05-15,216,2023-05-15,2023-05-21
2023-Week20,IVP07119,KG,Aceros,2023-05-17,216,2023-05-15,2023-05-21
2023-Week20,IVP07130,KG,Aceros,2023-05-17,150,2023-05-15,2023-05-21
2023-Week20,IVP07141,KG,Distribuidor,2023-05-18,54,2023-05-15,2023-05-21
2023-Week20,IVP07142,KG,Aceros,2023-05-18,270,2023-05-15,2023-05-21
2023-Week20,IVP07144,KG,Aceros,2023-05-15,810,2023-05-15,2023-05-21
2023-Week20,IVP07145,KG,Aceros,2023-05-19,1350,2023-05-15,2023-05-21
2023-Week20,IVP07157,KG,Aceros,2023-05-17,540,2023-05-15,2023-05-21
2023-Week20,IVP07159,KG,Polimeros,2023-05-15,27,2023-05-15,2023-05-21
2023-Week20,IVP07165,KG,Alimentos y farmaceutica,2023-05-19,54,2023-05-15,2023-05-21
2023-Week20,IVP07165,KG,Distribuidor,2023-05-15,54,2023-05-15,2023-05-21
2023-Week20,IVP07165,PZA,Alimentos y farmaceutica,2023-05-17,36,2023-05-15,2023-05-21
2023-Week20,IVP07165,PZA,Distribuidor,2023-05-16,36,2023-05-15,2023-05-21
2023-Week20,IVP07169,KG,Aceros,2023-05-18,150,2023-05-15,2023-05-21
2023-Week20,IVP07174,KG,Distribuidor,2023-05-17,27,2023-05-15,2023-05-21
2023-Week20,IVP07203,KG,Aceros,2023-05-17,270,2023-05-15,2023-05-21
2023-Week20,IVP07207,KG,Aceros,2023-05-16,1350,2023-05-15,2023-05-21
2023-Week20,IVP07207,KG,Aceros,2023-05-19,540,2023-05-15,2023-05-21
2023-Week20,IVP07219,KG,Distribuidor,2023-05-19,54,2023-05-15,2023-05-21
2023-Week20,IVP07222,KG,Aceros,2023-05-17,54,2023-05-15,2023-05-21
2023-Week20,IVP07222,KG,Aceros,2023-05-18,81,2023-05-15,2023-05-21
2023-Week20,IVP07239,KG,Alimentos y farmaceutica,2023-05-17,27,2023-05-15,2023-05-21
2023-Week20,IVP07258,KG,Cemento,2023-05-16,270,2023-05-15,2023-05-21
2023-Week20,IVP07264,KG,Aceros,2023-05-16,3240,2023-05-15,2023-05-21
2023-Week20,IVP07267,KG,Aceros,2023-05-17,1,2023-05-15,2023-05-21
2023-Week20,IVP07267,KG,Distribuidor,2023-05-17,54,2023-05-15,2023-05-21
2023-Week20,IVP07274,KG,Distribuidor,2023-05-18,216,2023-05-15,2023-05-21
2023-Week20,IVP07294,KG,Aceros,2023-05-17,54,2023-05-15,2023-05-21
2023-Week20,IVP07294,KG,Aceros,2023-05-18,1620,2023-05-15,2023-05-21
2023-Week20,IVP07294,KG,Distribuidor,2023-05-18,54,2023-05-15,2023-05-21
2023-Week20,IVP07294,KG,Minas,2023-05-15,405,2023-05-15,2023-05-21
2023-Week20,IVP07304,KG,Aceros,2023-05-16,1620,2023-05-15,2023-05-21
2023-Week20,IVP07309,KG,Aceros,2023-05-18,54,2023-05-15,2023-05-21
2023-Week20,IVP07322,KG,Distribuidor,2023-05-18,27,2023-05-15,2023-05-21
2023-Week20,IVP07331,KG,Distribuidor,2023-05-18,2700,2023-05-15,2023-05-21
2023-Week20,IVP07338,KG,Aceros,2023-05-18,810,2023-05-15,2023-05-21
2023-Week20,IVP07349,KG,Distribuidor,2023-05-18,162,2023-05-15,2023-05-21
2023-Week20,IVP07361,KG,Distribuidor,2023-05-18,60,2023-05-15,2023-05-21
2023-Week20,IVP07370,KG,Ferrocarriles,2023-05-17,10800,2023-05-15,2023-05-21
2023-Week20,IVP07382,KG,Distribuidor,2023-05-18,54,2023-05-15,2023-05-21
2023-Week20,IVP07387,KG,Distribuidor,2023-05-18,27,2023-05-15,2023-05-21
2023-Week20,IVP07405,KG,Automotriz,2023-05-15,81,2023-05-15,2023-05-21
2023-Week20,IVP07406,KG,Aceros,2023-05-17,600,2023-05-15,2023-05-21
2023-Week20,IVP07412,KG,Distribuidor,2023-05-16,54,2023-05-15,2023-05-21
2023-Week20,IVP07412,PZA,Genericos,2023-05-15,3,2023-05-15,2023-05-21
2023-Week20,IVP07428,KG,Aceros,2023-05-15,1,2023-05-15,2023-05-21
2023-Week20,IVP07435,KG,Polimeros,2023-05-15,54,2023-05-15,2023-05-21
2023-Week20,IVP07446,KG,Distribuidor,2023-05-17,162,2023-05-15,2023-05-21
2023-Week20,IVP07497,PZA,Metal Mecanica,2023-05-15,72,2023-05-15,2023-05-21
2023-Week20,IVP07549,KG,Aceros,2023-05-18,1080,2023-05-15,2023-05-21
2023-Week20,IVP07606,KG,Aceros,2023-05-17,324,2023-05-15,2023-05-21
2023-Week20,IVP08003,KG,Aceros,2023-05-15,300,2023-05-15,2023-05-21
2023-Week20,IVP08003,KG,Metal Mecanica,2023-05-18,4,2023-05-15,2023-05-21
2023-Week20,IVP08007,KG,Aceros,2023-05-17,60,2023-05-15,2023-05-21
2023-Week20,IVP08026,KG,Aceros,2023-05-17,60,2023-05-15,2023-05-21
2023-Week20,IVP08034,KG,Aceros,2023-05-18,30,2023-05-15,2023-05-21
2023-Week20,IVP08048,KG,Metal Mecanica,2023-05-16,27,2023-05-15,2023-05-21
2023-Week20,IVP08048,KG,Metal Mecanica,2023-05-18,1,2023-05-15,2023-05-21
2023-Week20,IVP09009,KG,Metal Mecanica,2023-05-15,2160,2023-05-15,2023-05-21
2023-Week20,IVP09022,L,Metal Mecanica,2023-05-15,300,2023-05-15,2023-05-21
2023-Week20,IVP09028,KG,Metal Mecanica,2023-05-15,810,2023-05-15,2023-05-21
2023-Week20,IVP09076,KG,Aceros,2023-05-16,540,2023-05-15,2023-05-21
2023-Week20,IVP10025,KG,Metal Mecanica,2023-05-17,900,2023-05-15,2023-05-21
2023-Week20,IVP10032,KG,Metal Mecanica,2023-05-19,300,2023-05-15,2023-05-21
2023-Week20,IVP11081,L,Metal Mecanica,2023-05-18,57,2023-05-15,2023-05-21
2023-Week20,IVP11082,L,Alimentos y farmaceutica,2023-05-19,300,2023-05-15,2023-05-21
2023-Week20,IVP11082,L,Distribuidor,2023-05-17,114,2023-05-15,2023-05-21
2023-Week20,IVP11083,L,Aceros,2023-05-16,312,2023-05-15,2023-05-21
2023-Week20,IVP11091,L,Distribuidor,2023-05-17,28,2023-05-15,2023-05-21
2023-Week20,IVP11115,L,Distribuidor,2023-05-17,85,2023-05-15,2023-05-21
2023-Week20,IVP11136,L,Genericos,2023-05-17,7,2023-05-15,2023-05-21
2023-Week20,IVP11158,L,Distribuidor,2023-05-17,57,2023-05-15,2023-05-21
2023-Week20,IVP11159,L,Distribuidor,2023-05-16,712,2023-05-15,2023-05-21
2023-Week20,IVP11166,L,Distribuidor,2023-05-17,284,2023-05-15,2023-05-21
2023-Week20,IVP11172,L,Distribuidor,2023-05-17,28,2023-05-15,2023-05-21
2023-Week20,IVP11223,L,Genericos,2023-05-17,7,2023-05-15,2023-05-21
2023-Week20,IVP11253,L,Alimentos y farmaceutica,2023-05-19,57,2023-05-15,2023-05-21
2023-Week20,IVP11274,L,Distribuidor,2023-05-18,57,2023-05-15,2023-05-21
2023-Week20,IVP11280,L,Distribuidor,2023-05-18,56,2023-05-15,2023-05-21
2023-Week20,IVP11307,L,Distribuidor,2023-05-18,240,2023-05-15,2023-05-21
2023-Week20,IVP11347,L,Distribuidor,2023-05-18,56,2023-05-15,2023-05-21
2023-Week20,IVP11366,L,Quimica y Petroquimica,2023-05-20,36,2023-05-15,2023-05-21
2023-Week20,IVP11419,L,Distribuidor,2023-05-16,57,2023-05-15,2023-05-21
2023-Week20,IVP11437,L,Distribuidor,2023-05-17,284,2023-05-15,2023-05-21
2023-Week20,IVP11474,L,Alimentos y farmaceutica,2023-05-17,57,2023-05-15,2023-05-21
2023-Week20,IVP11479,L,Genericos,2023-05-19,28,2023-05-15,2023-05-21
2023-Week20,IVP11479,L,Metal Mecanica,2023-05-17,1200,2023-05-15,2023-05-21
2023-Week20,IVP11479,L,Metal Mecanica,2023-05-19,300,2023-05-15,2023-05-21
2023-Week20,IVP11515,L,Aceros,2023-05-16,1500,2023-05-15,2023-05-21
2023-Week20,IVP11519,L,Metal Mecanica,2023-05-19,85,2023-05-15,2023-05-21
2023-Week20,IVP11541,L,Metal Mecanica,2023-05-17,900,2023-05-15,2023-05-21
2023-Week20,IVP11586,KG,Aceros,2023-05-16,274,2023-05-15,2023-05-21
2023-Week20,IVP11617,L,Metal Mecanica,2023-05-15,2400,2023-05-15,2023-05-21
2023-Week20,IVP11649,L,Metal Mecanica,2023-05-17,1,2023-05-15,2023-05-21
2023-Week20,IVP11672,L,Metal Mecanica,2023-05-15,57,2023-05-15,2023-05-21
2023-Week20,IVP11682,L,Metal Mecanica,2023-05-17,1560,2023-05-15,2023-05-21
2023-Week20,IVP11694,PZA,Genericos,2023-05-15,2,2023-05-15,2023-05-21
2023-Week20,IVP11694,PZA,Genericos,2023-05-18,1,2023-05-15,2023-05-21
2023-Week20,IVP14005,KG,Automotriz,2023-05-17,150,2023-05-15,2023-05-21
2023-Week20,IVP15001,L,Automotriz,2023-05-17,228,2023-05-15,2023-05-21
2023-Week20,IVP15023,KG,Metal Mecanica,2023-05-18,30,2023-05-15,2023-05-21
2023-Week20,IVP15042,KG,Polimeros,2023-05-16,600,2023-05-15,2023-05-21
2023-Week20,IVP15060,KG,Automotriz,2023-05-15,900,2023-05-15,2023-05-21
2023-Week20,IVP15060,KG,Automotriz,2023-05-16,300,2023-05-15,2023-05-21
2023-Week20,IVP15064,L,Polimeros,2023-05-15,85,2023-05-15,2023-05-21
2023-Week20,IVP15104,KG,Polimeros,2023-05-15,30,2023-05-15,2023-05-21
2023-Week20,IVP15107,KG,Automotriz,2023-05-16,120,2023-05-15,2023-05-21
2023-Week20,IVP15125,KG,Automotriz,2023-05-16,240,2023-05-15,2023-05-21
2023-Week20,IVP15196,L,Aceros,2023-05-16,90,2023-05-15,2023-05-21
2023-Week20,IVP15196,L,Metal Mecanica,2023-05-17,3,2023-05-15,2023-05-21
2023-Week20,IVP15212,KG,Genericos,2023-05-16,30,2023-05-15,2023-05-21
2023-Week20,IVP15243,KG,Polimeros,2023-05-17,624,2023-05-15,2023-05-21
2023-Week20,IVP15248,KG,Automotriz,2023-05-15,300,2023-05-15,2023-05-21
2023-Week20,IVP15248,KG,Automotriz,2023-05-16,600,2023-05-15,2023-05-21
2023-Week20,IVP99022,PZA,Automotriz,2023-05-17,4,2023-05-15,2023-05-21
2023-Week20,IVP99104,PZA,Distribuidor,2023-05-17,1,2023-05-15,2023-05-21
2023-Week21,IVP04001,PZA,Aceros,2023-05-22,7,2023-05-22,2023-05-28
2023-Week21,IVP04009,PZA,Alimentos y farmaceutica,2023-05-26,54,2023-05-22,2023-05-28
2023-Week21,IVP04009,PZA,Distribuidor,2023-05-25,18,2023-05-22,2023-05-28
2023-Week21,IVP04009,PZA,Distribuidor,2023-05-26,18,2023-05-22,2023-05-28
2023-Week21,IVP04009,PZA,Genericos,2023-05-24,3,2023-05-22,2023-05-28
2023-Week21,IVP04014,PZA,Distribuidor,2023-05-25,18,2023-05-22,2023-05-28
2023-Week21,IVP04015,PZA,Automotriz,2023-05-26,36,2023-05-22,2023-05-28
2023-Week21,IVP04018,PZA,Genericos,2023-05-25,1,2023-05-22,2023-05-28
2023-Week21,IVP04039,PZA,Genericos,2023-05-22,168,2023-05-22,2023-05-28
2023-Week21,IVP04039,PZA,Genericos,2023-05-23,555,2023-05-22,2023-05-28
2023-Week21,IVP04039,PZA,Genericos,2023-05-24,4,2023-05-22,2023-05-28
2023-Week21,IVP04039,PZA,Genericos,2023-05-25,83,2023-05-22,2023-05-28
2023-Week21,IVP07077,PZA,Distribuidor,2023-05-26,18,2023-05-22,2023-05-28
2023-Week21,IVP07133,KG,Distribuidor,2023-05-23,162,2023-05-22,2023-05-28
2023-Week21,IVP07141,KG,Distribuidor,2023-05-23,27,2023-05-22,2023-05-28
2023-Week21,IVP07157,KG,Aceros,2023-05-23,3240,2023-05-22,2023-05-28
2023-Week21,IVP07157,KG,Aceros,2023-05-26,270,2023-05-22,2023-05-28
2023-Week21,IVP07159,KG,Aceros,2023-05-22,270,2023-05-22,2023-05-28
2023-Week21,IVP07159,KG,Aceros,2023-05-24,810,2023-05-22,2023-05-28
2023-Week21,IVP07159,KG,Aceros,2023-05-25,270,2023-05-22,2023-05-28
2023-Week21,IVP07165,KG,Distribuidor,2023-05-22,216,2023-05-22,2023-05-28
2023-Week21,IVP07165,KG,Distribuidor,2023-05-24,1107,2023-05-22,2023-05-28
2023-Week21,IVP07165,PZA,Distribuidor,2023-05-24,54,2023-05-22,2023-05-28
2023-Week21,IVP07169,KG,Aceros,2023-05-23,270,2023-05-22,2023-05-28
2023-Week21,IVP07193,KG,Alimentos y farmaceutica,2023-05-23,27,2023-05-22,2023-05-28
2023-Week21,IVP07197,KG,Carton y Papel,2023-05-24,270,2023-05-22,2023-05-28
2023-Week21,IVP07207,KG,Aceros,2023-05-22,1350,2023-05-22,2023-05-28
2023-Week21,IVP07207,KG,Aceros,2023-05-23,1080,2023-05-22,2023-05-28
2023-Week21,IVP07218,KG,Aceros,2023-05-22,27,2023-05-22,2023-05-28
2023-Week21,IVP07229,KG,Aceros,2023-05-24,540,2023-05-22,2023-05-28
2023-Week21,IVP07239,PZA,Distribuidor,2023-05-26,18,2023-05-22,2023-05-28
2023-Week21,IVP07264,KG,Aceros,2023-05-22,1080,2023-05-22,2023-05-28
2023-Week21,IVP07278,PZA,Genericos,2023-05-24,1,2023-05-22,2023-05-28
2023-Week21,IVP07292,PZA,Distribuidor,2023-05-26,18,2023-05-22,2023-05-28
2023-Week21,IVP07304,KG,Cemento,2023-05-22,2700,2023-05-22,2023-05-28
2023-Week21,IVP07306,KG,Aceros,2023-05-22,81,2023-05-22,2023-05-28
2023-Week21,IVP07384,KG,Aceros,2023-05-22,3,2023-05-22,2023-05-28
2023-Week21,IVP07397,KG,Aceros,2023-05-22,1080,2023-05-22,2023-05-28
2023-Week21,IVP07411,KG,Cemento,2023-05-22,54,2023-05-22,2023-05-28
2023-Week21,IVP07412,KG,Genericos,2023-05-25,6,2023-05-22,2023-05-28
2023-Week21,IVP07446,KG,Distribuidor,2023-05-24,108,2023-05-22,2023-05-28
2023-Week21,IVP07452,KG,Aceros,2023-05-22,27,2023-05-22,2023-05-28
2023-Week21,IVP07452,KG,Aceros,2023-05-26,54,2023-05-22,2023-05-28
2023-Week21,IVP07452,KG,Carton y Papel,2023-05-26,1,2023-05-22,2023-05-28
2023-Week21,IVP07452,KG,Minas,2023-05-26,1,2023-05-22,2023-05-28
2023-Week21,IVP07477,PZA,Alimentos y farmaceutica,2023-05-24,54,2023-05-22,2023-05-28
2023-Week21,IVP07480,KG,Distribuidor,2023-05-24,270,2023-05-22,2023-05-28
2023-Week21,IVP07485,KG,Aceros,2023-05-26,6,2023-05-22,2023-05-28
2023-Week21,IVP07489,PZA,Alimentos y farmaceutica,2023-05-25,3,2023-05-22,2023-05-28
2023-Week21,IVP07502,PZA,Distribuidor,2023-05-22,36,2023-05-22,2023-05-28
